date,USD,EUR,RUB,KGS,GBP,CNY,GLD,CHF,HKD,GEL,AED,INR,CAD,MYR,PLN,THB,TRY,UZS,UAH,CZK,ILS,KRW,JPY
2022-08-20,478.0,482.5,7.416666666666667,5.95,575.0,67.0,26700.0,490.0,56.0,141.0,123.0,5.3999999999999995,335.0,96.0,109.0,12.700000000000001,35.0,4.05,16.7,18.03333333333333,125.0,37.25,3.3000000000000003
2022-08-21,477.6666666666667,482.0,7.400000000000001,5.95,575.0,67.0,26700.0,490.0,56.0,141.0,123.0,5.400000000000001,335.0,96.0,109.0,12.699999999999998,35.0,4.05,16.7,17.9,125.0,37.0,3.2999999999999994
2022-08-22,476.4326923076923,478.6923076923077,7.415384615384619,5.932692307692307,567.5,67.0,26438.46153846154,490.0,56.0,141.0,123.0,5.400000000000002,335.0,96.0,109.0,12.699999999999996,35.0,4.049999999999998,16.699999999999992,17.89999999999999,125.0,37.0,3.299999999999998
2022-08-23,472.7931034482759,471.3965517241379,7.44137931034483,5.900000000000003,550.6896551724138,67.0,26237.931034482757,481.0344827586207,56.0,141.0,123.0,5.400000000000003,335.0,96.0,109.0,12.699999999999994,35.0,4.049999999999998,16.699999999999992,17.89999999999999,125.0,37.0,3.299999999999998
2022-08-24,467.3235294117647,465.44117647058823,7.441176470588239,5.900000000000003,552.9411764705883,67.0,26097.058823529413,472.4264705882353,56.0,141.0,123.0,5.400000000000003,335.0,96.0,109.0,12.699999999999994,35.0,4.049999999999999,16.7,17.89999999999999,125.0,37.0,3.299999999999998
2022-08-25,468.77777777777777,468.8333333333333,7.444444444444446,5.905555555555558,562.5,67.0,26088.88888888889,472.5,56.0,141.0,123.0,5.400000000000002,335.0,96.0,109.0,12.699999999999996,35.0,4.049999999999999,16.699999999999996,17.9,125.0,37.0,3.299999999999999
2022-08-26,474.6756756756757,475.85135135135135,7.451351351351352,5.935135135135137,567.5675675675676,67.0,26297.297297297297,477.22972972972974,56.0,141.0,123.0,5.400000000000003,335.0,96.0,109.0,12.699999999999994,35.0,4.05,16.700000000000003,17.899999999999988,125.0,37.0,3.299999999999998
2022-08-27,472.125,474.97222222222223,7.508333333333334,5.950000000000002,575.0,67.0,26600.0,485.0,56.0,141.0,123.0,5.400000000000002,335.0,96.0,109.0,12.699999999999996,35.0,4.049999999999999,16.699999999999996,17.9,125.0,37.0,3.299999999999999
2022-08-28,471.25,473.0,7.5,5.95,575.0,67.0,26600.0,485.0,55.875,141.0,123.0,5.4,335.0,96.0,109.0,12.7,35.0,4.05,16.7,17.9,125.0,37.0,3.3
2022-08-29,472.4,473.6,7.5,5.95,575.0,67.0,26600.0,485.0,56.0,141.0,123.0,5.4,335.0,96.0,109.0,12.7,35.0,4.05,16.7,17.9,125.0,37.0,3.3
2022-08-30,472.0,473.25,7.4375,5.950000000000001,575.0,67.0,26600.0,485.0,56.0,141.0,123.0,5.3999999999999995,335.0,96.0,109.0,12.700000000000001,35.0,4.05,16.7,17.900000000000002,125.0,37.0,3.3000000000000003
2022-08-31,473.2916666666667,474.1041666666667,7.400000000000003,5.922916666666667,575.0,67.0,26437.5,485.0,56.0,141.0,123.0,5.400000000000002,335.0,96.0,109.0,12.699999999999996,35.0,4.049999999999998,16.699999999999992,17.899999999999995,125.0,37.0,3.2999999999999985
2021-12-01,436.4,499.6,5.87,5.05,588.0,67.9,25100.0,482.0,53.0,141.0,115.0,5.4,345.0,96.0,109.0,12.7,39.0,4.05,16.7,18.9,125.0,37.5,3.6
2021-12-02,437.39285714285717,499.14285714285717,5.881428571428572,5.05,586.2857142857143,67.89999999999999,25100.0,481.57142857142856,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.05,16.7,18.900000000000002,125.0,37.5,3.6000000000000005
2021-12-03,438.175,497.5,5.939,5.049999999999999,585.0,67.89999999999999,24900.0,481.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.049999999999999,16.699999999999996,18.900000000000002,125.0,37.5,3.6000000000000005
2021-12-04,438.5,496.5,5.96,5.05,585.0,67.9,24850.0,481.0,53.0,141.0,115.0,5.4,345.0,96.0,109.0,12.7,39.0,4.05,16.7,18.9,125.0,37.5,3.6
2021-12-06,438.75,496.2857142857143,5.945714285714287,5.05,585.2857142857143,67.89999999999999,24935.714285714286,481.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.05,16.7,18.900000000000002,125.0,37.5,3.6000000000000005
2021-12-07,437.4857142857143,494.2857142857143,5.942857142857143,5.05,586.0,67.89999999999999,25000.0,481.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.05,16.7,18.900000000000002,125.0,37.5,3.6000000000000005
2021-12-08,437.15555555555557,493.05000000000007,5.938333333333333,5.088888888888887,586.0,67.9,25000.0,481.0,53.0,141.0,115.0,5.400000000000002,345.0,96.0,109.0,12.699999999999996,39.0,4.049999999999999,16.699999999999996,18.899999999999995,125.0,37.5,3.6000000000000005
2021-12-09,436.09999999999997,494.123076923077,5.948076923076922,5.1499999999999995,584.3076923076923,67.89999999999999,25000.0,481.0,53.0,141.0,115.0,5.4,345.0,96.0,109.0,12.7,39.0,4.049999999999999,16.699999999999996,18.900000000000002,125.0,37.5,3.600000000000001
2023-01-02,468.0,496.5,6.275,5.4,575.0,64.5,27100.0,505.0,53.0,141.0,124.0,5.8,315.0,96.0,109.0,15.1,39.0,4.1,8.5,19.7,125.0,37.5,3.2
2023-01-03,467.2692307692308,494.53846153846155,6.173076923076924,5.4,570.7692307692307,64.5,27100.0,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.099999999999996,39.0,4.1000000000000005,8.5,19.699999999999996,125.0,37.5,3.2
2023-01-04,467.96666666666664,493.96666666666664,6.078333333333334,5.400000000000001,571.6666666666666,64.5,27220.0,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.099999999999996,39.0,4.1000000000000005,8.5,19.699999999999996,125.0,37.5,3.2000000000000006
2023-01-05,468.1666666666667,496.47222222222223,6.213888888888891,5.355555555555555,575.0,64.5,27638.88888888889,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.099999999999998,39.0,4.1,8.5,19.699999999999996,125.0,37.5,3.200000000000001
2023-01-06,466.0,491.93333333333334,6.329999999999999,5.349999999999999,571.6666666666666,64.5,27613.333333333332,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.099999999999996,39.0,4.1000000000000005,8.5,19.699999999999996,125.0,37.5,3.2000000000000006
2023-01-07,465.70588235294116,492.5,6.269117647058823,5.349999999999999,566.1764705882352,64.5,27400.0,505.0,53.0,141.0,121.41176470588235,5.799999999999998,320.88235294117646,96.0,109.0,15.099999999999996,30.176470588235293,4.1000000000000005,8.5,19.888235294117642,125.0,37.5,3.147058823529413
2023-01-08,467.0,494.1666666666667,6.258333333333333,5.349999999999999,565.0,64.5,27400.0,505.0,53.0,141.0,120.0,5.8,325.0,96.0,109.0,15.1,26.5,4.1,8.5,20.1,125.0,37.5,3.1
2023-01-09,465.6904761904762,493.3809523809524,6.276190476190474,5.319047619047616,569.5238095238095,64.5,27032.928571428572,505.0,53.0,141.0,120.0,5.799999999999998,325.0,96.0,109.0,15.100000000000001,26.5,4.099999999999999,8.5,20.100000000000005,125.0,37.5,3.100000000000001
2022-12-09,466.25,498.82142857142856,5.8500000000000005,5.05,588.0,67.89999999999999,25100.0,482.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.05,16.7,18.900000000000002,125.0,37.5,3.6000000000000005
2023-01-10,464.96666666666664,497.03333333333336,6.421666666666666,5.343333333333333,570.0,64.9,27900.0,505.0,53.0,141.0,120.0,5.799999999999998,325.0,96.0,109.0,15.099999999999996,26.5,4.1000000000000005,8.5,20.1,125.0,37.5,3.100000000000001
2022-12-10,471.42857142857144,497.0,5.8500000000000005,5.05,588.0,67.89999999999999,25100.0,482.0,53.0,141.0,115.0,5.3999999999999995,323.57142857142856,96.0,109.0,14.414285714285715,39.0,4.078571428571428,16.7,19.071428571428577,125.0,37.5,3.6000000000000005
2023-01-11,464.78846153846155,496.38461538461536,6.5019230769230765,5.323076923076924,570.0,65.5,27900.0,505.0,53.0,141.0,120.0,5.799999999999998,325.0,96.0,109.0,15.099999999999996,26.5,4.1000000000000005,8.5,20.099999999999998,125.0,37.5,3.100000000000001
2022-12-11,473.0,497.0,5.85,5.05,588.0,67.9,25100.0,482.0,53.0,141.0,115.0,5.4,320.0,96.0,109.0,15.1,39.0,4.1,16.7,19.3,125.0,37.5,3.4
2023-01-12,464.48809523809524,497.64285714285717,6.605952380952382,5.299999999999999,570.0,65.5,27919.04761904762,505.0,53.0,141.0,120.0,5.799999999999998,325.0,96.0,109.0,15.100000000000001,26.5,4.099999999999999,8.5,20.100000000000005,125.0,37.5,3.100000000000001
2022-12-12,472.0125,496.4875,6.756749999999999,5.049999999999999,588.0,67.9,26310.0,482.0,53.0,141.0,115.0,5.400000000000002,320.0,96.0,109.0,15.1,39.0,4.1,16.699999999999996,19.300000000000004,125.0,37.5,3.3999999999999995
2023-01-13,464.7142857142857,501.4642857142857,6.801785714285713,5.299999999999999,570.0,65.5,28100.0,505.0,53.0,141.0,120.0,5.799999999999998,325.0,96.0,109.0,15.099999999999996,26.5,4.1000000000000005,8.5,20.099999999999998,125.0,37.5,3.100000000000001
2022-12-13,471.2083333333333,496.30555555555554,7.262222222222222,5.049999999999999,588.0,67.9,27200.0,491.3333333333333,53.0,141.0,115.0,5.400000000000002,320.0,96.0,109.0,15.099999999999998,39.0,4.1,16.699999999999996,19.300000000000004,125.0,37.5,3.399999999999999
2022-12-14,471.125,499.23214285714283,7.270714285714287,5.049999999999999,588.0,67.89999999999999,27150.0,510.0,53.0,141.0,115.0,5.4,320.0,96.0,109.0,15.099999999999996,39.0,4.1000000000000005,16.699999999999996,19.300000000000004,125.0,37.5,3.399999999999999
2022-12-15,470.0267857142857,499.67857142857144,7.216785714285714,5.2,588.0,67.90000000000003,27092.85714285714,510.0,53.0,141.0,115.0,5.400000000000003,320.0,96.0,109.0,15.100000000000007,39.0,4.099999999999998,16.699999999999992,19.300000000000004,125.0,37.5,3.4000000000000012
2022-12-16,470.6,498.3,7.162999999999999,5.43,588.0,67.9,26950.0,510.0,53.0,141.0,115.0,5.4,320.0,96.0,109.0,15.1,39.0,4.1,16.7,19.3,125.0,37.5,3.4
2022-12-17,471.5,496.5,7.1225,5.45,588.0,67.9,26950.0,510.0,53.0,141.0,115.0,5.4,320.0,96.0,109.0,15.1,39.0,4.1,16.7,19.3,125.0,37.5,3.4
2022-12-18,471.5,496.5,7.095,5.45,588.0,67.9,26950.0,510.0,53.0,141.0,115.0,5.4,320.0,96.0,109.0,15.1,39.0,4.1,16.7,19.3,125.0,37.5,3.4
2022-12-19,469.9375,497.80357142857144,6.999999999999998,5.45,588.0,67.90000000000003,26950.0,510.0,53.0,141.0,122.71428571428571,5.728571428571428,320.0,96.0,109.0,15.100000000000007,39.0,4.099999999999998,16.699999999999992,19.614285714285707,125.0,37.5,3.4000000000000012
2022-12-20,471.38793103448273,499.48275862068965,6.780172413793107,5.449999999999999,571.2413793103449,67.90000000000003,26986.206896551725,505.51724137931035,53.0,141.0,124.0,5.800000000000001,320.0,96.0,109.0,15.100000000000007,39.0,4.099999999999998,16.699999999999992,19.7,125.0,37.5,3.4000000000000012
2022-12-21,471.55882352941177,500.3235294117647,6.611764705882352,5.405882352941178,570.0,67.89999999999999,27264.70588235294,505.0,53.0,141.0,124.0,5.799999999999998,320.0,96.0,109.0,15.099999999999996,39.0,4.1000000000000005,16.699999999999996,19.699999999999996,125.0,37.5,3.399999999999999
2022-12-22,469.3189655172414,498.6896551724138,6.364655172413791,5.400000000000003,570.0,67.90000000000003,27358.620689655174,505.0,53.0,141.0,124.0,5.800000000000001,320.0,96.0,109.0,15.100000000000007,39.0,4.099999999999998,15.637931034482753,19.7,125.0,37.5,3.4000000000000012
2022-12-23,466.84090909090907,493.77272727272725,6.538636363636363,5.356818181818181,570.0,65.11818181818184,27004.545454545456,505.0,53.0,141.0,124.0,5.799999999999998,320.0,96.0,109.0,15.100000000000001,39.0,4.099999999999999,9.0,19.699999999999992,125.0,37.5,3.4
2022-12-24,467.0,490.625,6.6187499999999995,5.3500000000000005,570.0,64.5,26787.5,505.0,53.0,141.0,124.0,5.799999999999999,316.25,96.0,109.0,15.099999999999998,39.0,4.1000000000000005,8.6875,19.7,125.0,37.5,3.2999999999999994
2022-12-25,467.0,491.5,6.516666666666667,5.349999999999999,570.0,64.5,26800.0,505.0,53.0,141.0,124.0,5.8,315.0,96.0,109.0,15.1,39.0,4.1,8.5,19.7,125.0,37.5,3.2000000000000006
2022-12-26,465.65,491.6,6.475,5.3500000000000005,570.0,64.5,26750.0,505.0,53.0,141.0,124.0,5.799999999999999,315.0,96.0,109.0,15.099999999999998,39.0,4.1000000000000005,8.5,19.699999999999996,125.0,37.5,3.1999999999999997
2022-12-27,464.46666666666664,492.1,6.491666666666666,5.349999999999999,570.0,64.5,26713.333333333332,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.099999999999996,39.0,4.1000000000000005,8.5,19.699999999999996,125.0,37.5,3.2000000000000006
2022-12-28,464.2631578947368,492.5,6.332894736842106,5.349999999999998,570.0,64.5,26900.0,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.1,39.0,4.1,8.5,19.699999999999996,125.0,37.5,3.200000000000001
2022-12-29,465.05,492.2,6.252499999999998,5.349999999999998,574.5,64.5,26900.0,505.0,53.0,141.0,124.0,5.799999999999998,315.0,96.0,109.0,15.1,39.0,4.1,8.5,19.699999999999996,125.0,37.5,3.2000000000000006
2022-12-30,466.48,494.68,6.278000000000002,5.373999999999998,575.0,64.5,27020.0,505.0,53.0,141.0,124.0,5.799999999999999,315.0,96.0,109.0,15.100000000000005,39.0,4.099999999999998,8.5,19.699999999999992,125.0,37.5,3.200000000000001
2022-12-31,467.6666666666667,495.8333333333333,6.325,5.400000000000001,575.0,64.5,27100.0,505.0,53.0,141.0,124.0,5.8,315.0,96.0,109.0,15.1,39.0,4.1,8.5,19.7,125.0,37.5,3.2000000000000006
2022-04-01,473.29999999999995,524.8846153846154,5.761538461538461,5.788461538461539,640.0,90.0,29984.615384615383,570.0,64.0,141.0,140.0,6.5,345.0,120.0,135.0,12.7,39.0,5.0,10.0,22.0,125.0,37.5,3.600000000000001
2022-04-02,476.2,528.5,5.65,5.85,640.0,90.0,30000.0,570.0,64.0,141.0,140.0,6.5,345.0,120.0,135.0,12.7,39.0,5.0,10.0,22.0,125.0,37.5,3.6
2022-04-04,473.98888888888894,525.2037037037037,5.677777777777779,5.683333333333335,640.0,90.0,30000.0,569.4444444444445,64.0,141.0,140.0,6.5,345.0,120.0,135.0,12.699999999999996,39.0,5.0,10.0,22.0,125.0,37.5,3.5999999999999983
2022-03-05,514.5,557.0833333333334,5.445833333333334,5.05,689.3333333333334,67.89999999999999,25100.0,528.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.05,16.7,18.900000000000002,125.0,37.5,3.6
2022-04-05,467.5375,515.65,5.597499999999997,5.555000000000003,640.0,90.0,30000.0,565.0,60.55,141.0,122.5,6.175,373.875,109.875,127.0,14.095000000000004,41.7,4.7375000000000025,10.0,21.4,142.5,35.8,4.107499999999997
2022-03-06,514.5,568.5,5.025,5.183333333333334,740.0,67.9,25100.0,620.0,53.0,141.0,115.0,5.400000000000001,345.0,96.0,109.0,12.699999999999998,39.0,4.05,10.0,18.9,125.0,37.5,3.6
2022-04-06,466.69,509.98,5.533,5.454000000000002,640.0,88.16,29676.0,561.0,58.0,141.0,120.0,6.0,380.0,105.0,125.0,14.5,42.0,4.650000000000002,10.0,21.0,150.0,35.5,4.299999999999998
2022-03-07,514.5,577.125,4.83125,5.450000000000001,743.75,67.89999999999999,25100.0,620.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.05,10.0,18.900000000000002,125.0,37.5,3.6000000000000005
2022-04-07,462.68,506.66,5.603000000000001,5.450000000000001,640.0,87.12,29552.0,555.0,58.0,141.0,120.0,6.0,380.0,105.0,125.0,14.5,42.0,4.650000000000002,10.0,21.0,150.0,35.5,4.299999999999998
2022-03-08,514.5,585.5,4.6,5.45,750.0,67.9,29300.0,620.0,53.0,141.0,115.0,5.4,345.0,96.0,109.0,12.7,39.0,4.05,10.0,18.9,125.0,37.5,3.6
2022-04-08,455.5,502.0,5.55,5.45,640.0,86.0,29400.0,555.0,58.0,141.0,120.0,6.0,380.0,105.0,125.0,14.5,42.0,4.65,10.0,21.0,150.0,35.5,4.3
2022-03-09,517.0333333333333,587.7666666666667,4.666666666666667,5.450000000000002,766.0,74.05999999999999,36150.0,620.0,53.0,141.0,115.0,5.400000000000001,345.0,96.0,109.0,12.699999999999998,39.0,4.049999999999999,10.0,18.9,125.0,37.5,3.600000000000001
2022-03-10,516.0,601.3571428571429,4.757142857142859,5.4142857142857155,787.1428571428571,93.14285714285714,36142.857142857145,626.4285714285714,53.0,141.0,115.0,5.4,345.0,96.0,109.0,12.7,39.0,4.049999999999999,10.0,18.900000000000002,125.0,37.5,3.600000000000001
2022-03-11,516.5454545454545,598.9545454545455,4.795454545454544,5.25,771.8181818181819,94.0,34727.27272727273,630.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.049999999999999,10.0,18.900000000000002,125.0,37.5,3.600000000000001
2022-03-12,516.3,596.5,4.7005,5.2700000000000005,750.0,94.8,34000.0,630.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.049999999999999,10.0,18.900000000000002,125.0,37.5,3.6000000000000005
2022-03-13,517.0,599.75,4.65,5.375,750.0,97.0,34000.0,630.0,53.0,141.0,115.0,5.4,345.0,96.0,109.0,12.7,39.0,4.05,10.0,18.9,125.0,37.5,3.6
2022-03-14,517.15,600.2,4.65,5.3999999999999995,750.0,100.0,34000.0,630.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.049999999999999,10.0,18.900000000000002,125.0,37.5,3.6000000000000005
2022-03-15,517.5,588.0666666666667,4.803333333333332,5.400000000000001,750.0,100.0,33440.0,630.0,53.0,141.0,115.0,5.400000000000001,345.0,96.0,109.0,12.699999999999998,39.0,4.049999999999999,10.0,18.9,125.0,37.5,3.600000000000001
2022-03-16,514.5217391304348,685.2173913043479,4.945652173913044,5.400000000000003,750.0,100.0,33217.391304347824,628.695652173913,53.0,141.0,115.0,5.400000000000003,345.0,96.0,109.0,12.699999999999996,39.0,4.049999999999998,10.0,18.89999999999999,125.0,37.5,3.599999999999999
2022-03-17,511.1458333333333,568.375,5.058333333333333,5.3187500000000005,723.3333333333334,98.5,32916.666666666664,605.0,53.0,141.0,115.0,5.400000000000002,345.0,96.0,109.0,12.699999999999996,39.0,4.049999999999998,10.0,18.89999999999999,125.0,37.5,3.599999999999999
2022-03-18,509.65,565.6,5.094,5.299999999999999,710.0,96.0,32800.0,590.0,53.0,141.0,115.0,5.3999999999999995,345.0,96.0,109.0,12.700000000000001,39.0,4.049999999999999,10.0,18.900000000000002,125.0,37.5,3.6000000000000005
2022-03-19,510.5,567.5,5.0,5.3500000000000005,710.0,96.0,32640.0,590.0,55.2,141.0,115.0,5.839999999999999,345.0,108.0,127.2,12.700000000000001,39.0,4.619999999999999,10.0,19.830000000000005,125.0,37.5,3.6000000000000005
2022-03-21,510.5,568.0,5.0,5.4,710.0,96.0,32575.0,590.0,64.0,141.0,115.0,6.5,345.0,120.0,135.0,12.7,39.0,5.0,10.0,22.0,125.0,32.75,3.6
2022-03-23,510.5,567.5,5.0,5.4,710.0,96.0,32500.0,590.0,64.0,141.0,115.0,6.5,345.0,120.0,135.0,12.7,39.0,5.0,10.0,22.0,125.0,37.5,3.6
2022-03-24,500.9761904761905,554.7738095238095,5.326190476190476,5.400000000000004,710.0,96.0,32500.0,590.0,64.0,141.0,115.0,6.5,345.0,120.0,135.0,12.699999999999994,39.0,5.0,10.0,22.0,125.0,37.5,3.599999999999997
2022-03-25,494.1875,544.3125,5.368750000000001,5.400000000000001,691.25,96.0,32500.0,590.0,64.0,141.0,115.0,6.5,345.0,120.0,135.0,12.699999999999998,39.0,5.0,10.0,22.0,125.0,37.5,3.600000000000001
2022-03-26,492.0357142857143,542.0714285714286,5.264285714285714,5.3999999999999995,690.0,96.0,32500.0,590.0,64.0,141.0,115.0,6.5,345.0,120.0,135.0,12.700000000000001,39.0,5.0,10.0,22.0,125.0,37.5,3.6000000000000005
2022-03-27,489.75,539.5,5.2,5.4,690.0,96.0,32500.0,590.0,64.0,141.0,115.0,6.5,345.0,120.0,135.0,12.7,39.0,5.0,10.0,22.0,125.0,37.5,3.6
2022-03-28,482.9230769230769,533.5384615384615,5.326923076923075,5.526923076923074,690.0,96.0,32253.846153846152,590.0,64.0,141.0,115.96153846153847,6.5,345.0,120.0,135.0,12.699999999999996,39.0,5.0,10.0,22.0,125.0,37.5,3.5999999999999988
2022-03-29,468.44117647058823,520.4117647058823,5.432352941176473,5.598529411764703,673.5294117647059,96.0,30944.117647058825,578.8235294117648,64.0,141.0,140.0,6.5,345.0,120.0,135.0,12.699999999999994,39.0,5.0,10.0,22.0,125.0,37.5,3.599999999999998
2022-03-30,459.5,512.34375,5.578124999999997,5.599999999999997,640.625,95.3125,30087.5,570.0,64.0,141.0,140.0,6.5,345.0,120.0,135.0,12.699999999999994,39.0,5.0,10.0,22.0,125.0,37.5,3.599999999999998
2022-03-31,466.52777777777777,519.5277777777778,5.750694444444443,5.645833333333336,640.0,90.27777777777777,29705.555555555555,570.0,64.0,141.0,140.0,6.5,345.0,120.0,135.0,12.699999999999994,39.0,5.0,10.0,22.0,125.0,37.5,3.5999999999999974
2022-05-01,449.0,471.0,5.61,5.35,575.0,73.0,27600.0,470.0,56.0,160.0,123.0,5.9,365.0,99.0,107.5,14.5,37.0,4.05,9.0,19.7,125.0,34.0,3.9
2022-05-02,449.5,469.0,5.61,5.35,575.0,73.0,27600.0,470.0,56.0,160.0,123.0,5.9,365.0,99.0,107.5,14.5,37.0,4.05,9.0,19.7,125.0,34.0,3.9
2022-04-08,450.0,495.2857142857143,5.626785714285712,5.146428571428571,620.0,75.95000000000005,27296.428571428572,533.1071428571429,53.0,141.0,115.0,5.400000000000003,345.0,96.0,109.0,12.699999999999994,39.0,4.049999999999998,16.699999999999992,18.899999999999988,125.0,37.5,3.5999999999999983
2022-04-09,444.5,488.5,5.516666666666667,5.349999999999999,620.0,84.0,28866.666666666668,535.0,53.0,141.0,115.0,5.400000000000001,345.0,96.0,109.0,12.699999999999998,39.0,4.05,16.7,18.9,125.0,37.5,3.6
2022-04-11,450.1458333333333,491.5416666666667,5.45,5.258333333333333,619.7916666666666,83.91666666666667,28700.0,529.1666666666666,53.0,141.0,115.0,5.400000000000002,345.0,96.0,109.0,12.699999999999996,39.0,4.049999999999998,16.699999999999992,18.89999999999999,125.0,37.5,3.599999999999999
2022-04-12,452.25,494.5625,5.425000000000002,5.25,616.25,85.0,28725.0,516.875,53.0,141.0,115.0,5.400000000000001,345.0,96.0,109.0,12.699999999999998,39.0,4.049999999999999,16.699999999999996,18.9,125.0,37.5,3.600000000000001
2022-04-13,452.2631578947368,491.0263157894737,5.392105263157894,5.25,615.0,85.0,29100.0,511.3157894736842,53.0,141.0,115.0,5.400000000000002,345.0,96.0,109.0,12.699999999999996,39.0,4.049999999999999,16.699999999999996,18.899999999999995,125.0,37.5,3.6
2022-04-14,452.6212121212121,491.7878787878788,5.299242424242422,5.41969696969697,617.1212121212121,83.60606060606061,28996.969696969696,505.0,53.0,141.0,115.0,5.400000000000003,345.0,96.0,109.0,12.699999999999994,39.0,4.049999999999998,16.699999999999996,18.899999999999988,125.0,37.5,3.599999999999998
2022-04-15,455.47,493.54,5.267,5.498000000000002,622.6,85.0,28900.0,505.0,53.0,141.0,115.0,5.400000000000002,345.0,96.0,109.0,12.699999999999996,39.0,4.049999999999998,16.699999999999992,18.89999999999999,125.0,37.5,3.5999999999999988
2022-04-16,456.75,495.0,5.299999999999999,5.549999999999998,615.0,85.0,28900.0,505.0,53.9375,141.0,122.5,5.881250000000001,361.25,99.25,113.5,13.199999999999996,39.0,4.049999999999999,11.406249999999998,19.574999999999996,125.0,35.3125,3.881250000000001
2022-04-17,454.875,494.25,5.3,5.55,615.0,85.0,28900.0,505.0,56.0,141.0,123.0,6.5,365.0,102.5,115.0,13.5,39.0,4.05,9.0,20.7,125.0,35.0,4.1
2022-04-18,452.4326923076923,489.5,5.299999999999999,5.549999999999999,615.0,85.0,28900.0,505.0,56.0,141.0,123.0,6.5,365.0,102.5,115.0,13.5,39.0,4.049999999999998,9.0,20.699999999999996,125.0,35.0,4.099999999999998
2022-04-19,448.1770833333333,483.75,5.293749999999998,5.549999999999998,605.8333333333334,81.5,28900.0,496.6666666666667,56.0,141.0,123.0,6.5,365.0,102.5,115.0,13.5,39.0,4.049999999999998,9.0,20.699999999999992,125.0,35.0,4.099999999999999
2022-04-20,447.2016129032258,483.5806451612903,5.366129032258063,5.550000000000002,605.0,81.0,28474.1935483871,495.0,56.0,141.0,123.0,6.5,365.0,102.5,115.0,13.5,39.0,4.049999999999998,9.0,20.700000000000006,125.0,35.0,4.099999999999998
2022-04-21,446.36607142857144,484.38392857142856,5.347321428571429,5.485714285714288,600.3571428571429,79.21428571428571,28060.714285714286,486.42857142857144,56.0,141.0,123.0,6.5,365.0,102.5,115.0,13.5,39.0,4.049999999999998,9.0,20.7,125.0,35.0,4.099999999999998
2022-04-22,446.594,483.57,5.323000000000002,5.450000000000001,600.0,77.16,27956.0,480.6,56.0,141.0,123.0,6.5,365.0,102.5,115.0,13.5,39.0,4.049999999999998,9.0,20.699999999999996,125.0,35.0,4.099999999999998
2022-04-23,446.75,481.0,5.299999999999999,5.450000000000001,600.0,77.0,27890.0,480.0,56.0,156.05,123.0,6.44,365.0,101.45,112.0,13.75,36.3,4.049999999999999,9.0,20.699999999999996,125.0,34.2,4.0200000000000005
2022-04-25,449.9862068965517,482.23275862068965,5.371551724137931,5.449999999999999,600.0,77.0,27800.0,480.0,56.0,162.5,123.0,6.199999999999998,365.0,99.0,110.0,14.0,36.0,4.049999999999998,9.0,20.700000000000003,125.0,34.0,3.9000000000000017
2022-04-26,453.1796875,485.53125,5.60546875,5.449999999999998,595.15625,77.0,27800.0,480.0,56.0,162.5,123.0,6.1999999999999975,365.0,99.0,110.0,14.0,36.0,4.049999999999998,9.0,20.700000000000006,125.0,34.0,3.900000000000002
2022-04-27,451.38125,480.875,5.712874999999999,5.434999999999997,595.0,76.75,27800.0,480.0,56.0,162.5,123.0,6.199999999999996,365.0,99.0,110.0,14.0,36.0,4.050000000000001,9.0,20.700000000000014,125.0,34.0,3.900000000000003
2022-04-28,450.2371794871795,475.0,5.763461538461537,5.349999999999996,585.5128205128206,75.0,27230.166666666668,470.7692307692308,56.0,162.5,123.0,6.199999999999996,365.0,99.0,110.0,14.0,36.0,4.050000000000001,9.0,20.700000000000014,125.0,34.0,3.9000000000000026
2022-04-29,449.3828125,474.0,5.678437499999999,5.349999999999997,575.625,73.1875,27650.0,470.0,56.0,162.5,123.0,6.1999999999999975,365.0,99.0,110.0,14.0,36.0,4.049999999999998,9.0,20.700000000000006,125.0,34.0,3.900000000000002
